,measured depth,inclination,azimuth,depth,northing,easting,name,x,y,GR
1208,5800.0,53.251999999999995,88.45,5589.77,-32.22,1163.59,Rohn State LD10-68-1HN,910.3409976,3767.971766,287.0
1209,5850.0,57.251999999999995,88.45,5618.26,-31.11,1204.65,Rohn State LD10-68-1HN,910.3409976,3767.971766,242.0
1210,5900.0,61.251999999999995,88.45,5643.82,-29.95,1247.6,Rohn State LD10-68-1HN,910.3409976,3767.971766,175.0
1211,5950.0,65.252,88.45,5666.32,-28.74,1292.22,Rohn State LD10-68-1HN,910.3409976,3767.971766,202.0
1212,6000.0,69.252,88.45,5685.65,-27.49,1338.31,Rohn State LD10-68-1HN,910.3409976,3767.971766,217.0
1213,6050.0,73.252,88.45,5701.71,-26.21,1385.63,Rohn State LD10-68-1HN,910.3409976,3767.971766,190.0
1214,6100.0,77.252,88.45,5714.44,-24.9,1433.95,Rohn State LD10-68-1HN,910.3409976,3767.971766,197.0
1215,6150.0,81.252,88.45,5723.76,-23.57,1483.05,Rohn State LD10-68-1HN,910.3409976,3767.971766,74.0
1216,6196.85,85.0,88.45,5729.37,-22.32,1529.54,Rohn State LD10-68-1HN,910.3409976,3767.971766,
1217,6200.0,85.0,88.45,5729.64,-22.23,1532.67,Rohn State LD10-68-1HN,910.3409976,3767.971766,130.0
1218,6250.0,85.0,88.45,5734.0,-20.89,1582.47,Rohn State LD10-68-1HN,910.3409976,3767.971766,126.0
1219,6271.85,85.0,88.45,5735.91,-20.3,1604.22,Rohn State LD10-68-1HN,910.3409976,3767.971766,
1220,6300.0,87.25200000000001,88.45,5737.81,-19.54,1632.3,Rohn State LD10-68-1HN,910.3409976,3767.971766,169.0
1221,6344.35,90.8,88.45,5738.56,-18.34,1676.62,Rohn State LD10-68-1HN,910.3409976,3767.971766,
1222,6350.0,90.8,88.45,5738.48,-18.18,1682.27,Rohn State LD10-68-1HN,910.3409976,3767.971766,149.0
1223,6400.0,90.8,88.45,5737.78,-16.83,1732.24,Rohn State LD10-68-1HN,910.3409976,3767.971766,127.0
1224,6450.0,90.8,88.45,5737.09,-15.48,1782.22,Rohn State LD10-68-1HN,910.3409976,3767.971766,140.0
1225,6500.0,90.8,88.45,5736.39,-14.13,1832.2,Rohn State LD10-68-1HN,910.3409976,3767.971766,143.0
1226,6550.0,90.8,88.45,5735.69,-12.78,1882.17,Rohn State LD10-68-1HN,910.3409976,3767.971766,125.0
1227,6600.0,90.8,88.45,5734.99,-11.42,1932.15,Rohn State LD10-68-1HN,910.3409976,3767.971766,139.0
1228,6650.0,90.8,88.45,5734.29,-10.07,1982.13,Rohn State LD10-68-1HN,910.3409976,3767.971766,136.0
1229,6700.0,90.8,88.45,5733.6,-8.72,2032.1,Rohn State LD10-68-1HN,910.3409976,3767.971766,143.0
1230,6750.0,90.8,88.45,5732.9,-7.37,2082.08,Rohn State LD10-68-1HN,910.3409976,3767.971766,120.0
1231,6800.0,90.8,88.45,5732.2,-6.01,2132.06,Rohn State LD10-68-1HN,910.3409976,3767.971766,111.0
1232,6850.0,90.8,88.45,5731.5,-4.66,2182.03,Rohn State LD10-68-1HN,910.3409976,3767.971766,133.0
1233,6900.0,90.8,88.45,5730.8,-3.31,2232.01,Rohn State LD10-68-1HN,910.3409976,3767.971766,148.0
1234,6950.0,90.8,88.45,5730.1,-1.96,2281.99,Rohn State LD10-68-1HN,910.3409976,3767.971766,126.0
1235,7000.0,90.8,88.45,5729.41,-0.61,2331.96,Rohn State LD10-68-1HN,910.3409976,3767.971766,112.0
1236,7050.0,90.8,88.45,5728.71,0.75,2381.94,Rohn State LD10-68-1HN,910.3409976,3767.971766,118.0
1237,7100.0,90.8,88.45,5728.01,2.1,2431.92,Rohn State LD10-68-1HN,910.3409976,3767.971766,151.0
1238,7150.0,90.8,88.45,5727.31,3.45,2481.9,Rohn State LD10-68-1HN,910.3409976,3767.971766,124.0
1239,7200.0,90.8,88.45,5726.61,4.8,2531.87,Rohn State LD10-68-1HN,910.3409976,3767.971766,146.0
1240,7250.0,90.8,88.45,5725.92,6.16,2581.85,Rohn State LD10-68-1HN,910.3409976,3767.971766,119.0
1241,7300.0,90.8,88.45,5725.22,7.51,2631.83,Rohn State LD10-68-1HN,910.3409976,3767.971766,98.0
1242,7350.0,90.8,88.45,5724.52,8.86,2681.8,Rohn State LD10-68-1HN,910.3409976,3767.971766,141.0
1243,7400.0,90.8,88.45,5723.82,10.21,2731.78,Rohn State LD10-68-1HN,910.3409976,3767.971766,141.0
1244,7450.0,90.8,88.45,5723.12,11.56,2781.76,Rohn State LD10-68-1HN,910.3409976,3767.971766,137.0
1245,7500.0,90.8,88.45,5722.43,12.92,2831.73,Rohn State LD10-68-1HN,910.3409976,3767.971766,130.0
1246,7550.0,90.8,88.45,5721.73,14.27,2881.71,Rohn State LD10-68-1HN,910.3409976,3767.971766,123.0
1247,7600.0,90.8,88.45,5721.03,15.62,2931.69,Rohn State LD10-68-1HN,910.3409976,3767.971766,136.0
1248,7650.0,90.8,88.45,5720.33,16.97,2981.66,Rohn State LD10-68-1HN,910.3409976,3767.971766,127.0
1249,7700.0,90.8,88.45,5719.63,18.33,3031.64,Rohn State LD10-68-1HN,910.3409976,3767.971766,155.0
1250,7750.0,90.8,88.45,5718.93,19.68,3081.62,Rohn State LD10-68-1HN,910.3409976,3767.971766,174.0
1251,7800.0,90.8,88.45,5718.24,21.03,3131.59,Rohn State LD10-68-1HN,910.3409976,3767.971766,174.0
1252,7850.0,90.8,88.45,5717.54,22.38,3181.57,Rohn State LD10-68-1HN,910.3409976,3767.971766,127.0
1253,7900.0,90.8,88.45,5716.84,23.73,3231.55,Rohn State LD10-68-1HN,910.3409976,3767.971766,119.0
1254,7950.0,90.8,88.45,5716.14,25.09,3281.52,Rohn State LD10-68-1HN,910.3409976,3767.971766,133.0
1255,8000.0,90.8,88.45,5715.44,26.44,3331.5,Rohn State LD10-68-1HN,910.3409976,3767.971766,123.0
1256,8050.0,90.8,88.45,5714.75,27.79,3381.48,Rohn State LD10-68-1HN,910.3409976,3767.971766,135.0
1257,8100.0,90.8,88.45,5714.05,29.14,3431.46,Rohn State LD10-68-1HN,910.3409976,3767.971766,109.0
1258,8150.0,90.8,88.45,5713.35,30.5,3481.43,Rohn State LD10-68-1HN,910.3409976,3767.971766,99.0
1259,8200.0,90.8,88.45,5712.65,31.85,3531.41,Rohn State LD10-68-1HN,910.3409976,3767.971766,108.0
1260,8250.0,90.8,88.45,5711.95,33.2,3581.39,Rohn State LD10-68-1HN,910.3409976,3767.971766,125.0
1261,8300.0,90.8,88.45,5711.26,34.55,3631.36,Rohn State LD10-68-1HN,910.3409976,3767.971766,130.0
1262,8350.0,90.8,88.45,5710.56,35.9,3681.34,Rohn State LD10-68-1HN,910.3409976,3767.971766,130.0
1263,8400.0,90.8,88.45,5709.86,37.26,3731.32,Rohn State LD10-68-1HN,910.3409976,3767.971766,129.0
1264,8450.0,90.8,88.45,5709.16,38.61,3781.29,Rohn State LD10-68-1HN,910.3409976,3767.971766,126.0
1265,8500.0,90.8,88.45,5708.46,39.96,3831.27,Rohn State LD10-68-1HN,910.3409976,3767.971766,133.0
1266,8550.0,90.8,88.45,5707.77,41.31,3881.25,Rohn State LD10-68-1HN,910.3409976,3767.971766,119.0
1267,8600.0,90.8,88.45,5707.07,42.67,3931.22,Rohn State LD10-68-1HN,910.3409976,3767.971766,135.0
1268,8650.0,90.8,88.45,5706.37,44.02,3981.2,Rohn State LD10-68-1HN,910.3409976,3767.971766,123.0
1269,8700.0,90.8,88.45,5705.67,45.37,4031.18,Rohn State LD10-68-1HN,910.3409976,3767.971766,141.0
1270,8750.0,90.8,88.45,5704.97,46.72,4081.15,Rohn State LD10-68-1HN,910.3409976,3767.971766,179.0
1271,8800.0,90.8,88.45,5704.27,48.07,4131.13,Rohn State LD10-68-1HN,910.3409976,3767.971766,125.0
1272,8850.0,90.8,88.45,5703.58,49.43,4181.11,Rohn State LD10-68-1HN,910.3409976,3767.971766,150.0
1273,8900.0,90.8,88.45,5702.88,50.78,4231.08,Rohn State LD10-68-1HN,910.3409976,3767.971766,154.0
1274,8950.0,90.8,88.45,5702.18,52.13,4281.06,Rohn State LD10-68-1HN,910.3409976,3767.971766,120.0
1275,9000.0,90.8,88.45,5701.48,53.48,4331.04,Rohn State LD10-68-1HN,910.3409976,3767.971766,112.0
1276,9050.0,90.8,88.45,5700.78,54.84,4381.02,Rohn State LD10-68-1HN,910.3409976,3767.971766,129.0
1277,9100.0,90.8,88.45,5700.09,56.19,4430.99,Rohn State LD10-68-1HN,910.3409976,3767.971766,125.0
1278,9150.0,90.8,88.45,5699.39,57.54,4480.97,Rohn State LD10-68-1HN,910.3409976,3767.971766,224.0
1279,9200.0,90.8,88.45,5698.69,58.89,4530.95,Rohn State LD10-68-1HN,910.3409976,3767.971766,186.0
1280,9250.0,90.8,88.45,5697.99,60.24,4580.92,Rohn State LD10-68-1HN,910.3409976,3767.971766,129.0
1281,9300.0,90.8,88.45,5697.29,61.6,4630.9,Rohn State LD10-68-1HN,910.3409976,3767.971766,192.0
1282,9350.0,90.8,88.45,5696.6,62.95,4680.88,Rohn State LD10-68-1HN,910.3409976,3767.971766,157.0
1283,9400.0,90.8,88.45,5695.9,64.3,4730.85,Rohn State LD10-68-1HN,910.3409976,3767.971766,151.0
1284,9450.0,90.8,88.45,5695.2,65.65,4780.83,Rohn State LD10-68-1HN,910.3409976,3767.971766,147.0
1285,9500.0,90.8,88.45,5694.5,67.01,4830.81,Rohn State LD10-68-1HN,910.3409976,3767.971766,112.0
1286,9550.0,90.8,88.45,5693.8,68.36,4880.78,Rohn State LD10-68-1HN,910.3409976,3767.971766,
1287,9600.0,90.8,88.45,5693.1,69.71,4930.76,Rohn State LD10-68-1HN,910.3409976,3767.971766,
1288,9607.5,90.8,88.45,5693.0,69.91,4938.26,Rohn State LD10-68-1HN,910.3409976,3767.971766,
1289,0.0,0.0,0.0,0.0,0.0,0.0,Rohn State LD10-62HN,1000.057136,203.2891426,
1290,1800.0,0.0,0.0,1800.0,0.0,0.0,Rohn State LD10-62HN,1000.057136,203.2891426,143.87
1291,1850.0,1.0,99.462,1850.0,-0.07,0.43,Rohn State LD10-62HN,1000.057136,203.2891426,144.21
1292,1900.0,2.0,99.462,1899.98,-0.29,1.72,Rohn State LD10-62HN,1000.057136,203.2891426,165.25
1293,1950.0,3.0,99.462,1949.93,-0.65,3.87,Rohn State LD10-62HN,1000.057136,203.2891426,134.49
1294,2000.0,4.0,99.462,1999.84,-1.15,6.88,Rohn State LD10-62HN,1000.057136,203.2891426,137.62
1295,2050.0,5.0,99.462,2049.68,-1.79,10.75,Rohn State LD10-62HN,1000.057136,203.2891426,140.75
1296,2100.0,6.0,99.462,2099.45,-2.58,15.48,Rohn State LD10-62HN,1000.057136,203.2891426,141.37
1297,2150.0,7.0,99.462,2149.13,-3.51,21.06,Rohn State LD10-62HN,1000.057136,203.2891426,
1298,2200.0,8.0,99.462,2198.7,-4.58,27.5,Rohn State LD10-62HN,1000.057136,203.2891426,184.53
1299,2250.0,9.0,99.462,2248.15,-5.8,34.79,Rohn State LD10-62HN,1000.057136,203.2891426,157.95
1300,2300.0,10.0,99.462,2297.47,-7.16,42.93,Rohn State LD10-62HN,1000.057136,203.2891426,136.58
1301,2350.0,11.0,99.462,2346.63,-8.65,51.92,Rohn State LD10-62HN,1000.057136,203.2891426,140.75
1302,2400.0,12.0,99.462,2395.62,-10.29,61.75,Rohn State LD10-62HN,1000.057136,203.2891426,131.36
1303,2403.0,12.06,99.462,2398.55,-10.39,62.37,Rohn State LD10-62HN,1000.057136,203.2891426,133.24
1304,2450.0,12.06,99.462,2444.52,-12.01,72.05,Rohn State LD10-62HN,1000.057136,203.2891426,154.3
1305,2500.0,12.06,99.462,2493.42,-13.73,82.36,Rohn State LD10-62HN,1000.057136,203.2891426,122.5
1306,2525.6,12.06,99.462,2518.45,-14.61,87.63,Rohn State LD10-62HN,1000.057136,203.2891426,
1307,2550.0,11.572000000000001,99.462,2542.33,-15.43,92.56,Rohn State LD10-62HN,1000.057136,203.2891426,131.36
1308,2600.0,10.572000000000001,99.462,2591.4,-17.01,102.03,Rohn State LD10-62HN,1000.057136,203.2891426,145.7
1309,2650.0,9.572000000000001,99.462,2640.63,-18.44,110.66,Rohn State LD10-62HN,1000.057136,203.2891426,142.14
1310,2700.0,8.572000000000001,99.462,2690.01,-19.74,118.44,Rohn State LD10-62HN,1000.057136,203.2891426,147.52
1311,2750.0,7.572,99.462,2739.51,-20.89,125.36,Rohn State LD10-62HN,1000.057136,203.2891426,145.26
1312,2800.0,6.572,99.462,2789.13,-21.91,131.43,Rohn State LD10-62HN,1000.057136,203.2891426,138.66
1313,2850.0,5.572,99.462,2838.85,-22.77,136.65,Rohn State LD10-62HN,1000.057136,203.2891426,143.87
1314,2900.0,4.572,99.462,2888.65,-23.5,141.01,Rohn State LD10-62HN,1000.057136,203.2891426,184.53
1315,2950.0,3.572,99.462,2938.52,-24.09,144.51,Rohn State LD10-62HN,1000.057136,203.2891426,178.8
1316,3000.0,2.572,99.462,2988.45,-24.53,147.15,Rohn State LD10-62HN,1000.057136,203.2891426,170.72
1317,3050.0,1.5719999999999998,99.462,3038.42,-24.82,148.94,Rohn State LD10-62HN,1000.057136,203.2891426,161.08
1318,3100.0,0.5720000000000001,99.462,3088.41,-24.98,149.86,Rohn State LD10-62HN,1000.057136,203.2891426,154.3
1319,3128.59,0.0,0.0,3117.0,-25.0,150.0,Rohn State LD10-62HN,1000.057136,203.2891426,
1320,4883.58,0.0,0.0,4871.99,-25.0,150.0,Rohn State LD10-62HN,1000.057136,203.2891426,
1321,4900.0,1.3130000000000002,89.90899999999999,4888.41,-25.0,150.19,Rohn State LD10-62HN,1000.057136,203.2891426,149.62
1322,4950.0,5.313,89.90899999999999,4938.31,-25.0,153.08,Rohn State LD10-62HN,1000.057136,203.2891426,151.06
1323,5000.0,9.312999999999999,89.90899999999999,4987.9,-24.99,159.44,Rohn State LD10-62HN,1000.057136,203.2891426,165.89
1324,5050.0,13.312999999999999,89.90899999999999,5036.92,-24.97,169.25,Rohn State LD10-62HN,1000.057136,203.2891426,155.42
1325,5100.0,17.313,89.90899999999999,5085.13,-24.95,182.45,Rohn State LD10-62HN,1000.057136,203.2891426,150.32
1326,5150.0,21.313000000000002,89.90899999999999,5132.31,-24.92,198.98,Rohn State LD10-62HN,1000.057136,203.2891426,149.79
1327,5200.0,25.313000000000002,89.90899999999999,5178.22,-24.89,218.77,Rohn State LD10-62HN,1000.057136,203.2891426,147.17
1328,5250.0,29.313000000000002,89.90899999999999,5222.63,-24.85,241.71,Rohn State LD10-62HN,1000.057136,203.2891426,153.98
1329,5300.0,33.313,89.90899999999999,5265.34,-24.81,267.69,Rohn State LD10-62HN,1000.057136,203.2891426,156.04
1330,5350.0,37.313,89.90899999999999,5306.13,-24.77,296.58,Rohn State LD10-62HN,1000.057136,203.2891426,151.92
1331,5400.0,41.313,89.90899999999999,5344.81,-24.72,328.25,Rohn State LD10-62HN,1000.057136,203.2891426,160.08
1332,5450.0,45.313,89.90899999999999,5381.18,-24.66,362.55,Rohn State LD10-62HN,1000.057136,203.2891426,165.5
1333,5500.0,49.313,89.90899999999999,5415.07,-24.6,399.29,Rohn State LD10-62HN,1000.057136,203.2891426,173.5
1334,5550.0,53.313,89.90899999999999,5446.32,-24.54,438.31,Rohn State LD10-62HN,1000.057136,203.2891426,179.44
1335,5600.0,57.313,89.90899999999999,5474.77,-24.48,479.42,Rohn State LD10-62HN,1000.057136,203.2891426,277.56
1336,5650.0,61.313,89.90899999999999,5500.28,-24.41,522.41,Rohn State LD10-62HN,1000.057136,203.2891426,382.16
1337,5700.0,65.313,89.90899999999999,5522.73,-24.34,567.07,Rohn State LD10-62HN,1000.057136,203.2891426,276.23
1338,5750.0,69.313,89.90899999999999,5542.01,-24.27,613.19,Rohn State LD10-62HN,1000.057136,203.2891426,209.26
1339,5800.0,73.313,89.90899999999999,5558.03,-24.19,660.55,Rohn State LD10-62HN,1000.057136,203.2891426,164.26
1340,5850.0,77.313,89.90899999999999,5570.7,-24.11,708.91,Rohn State LD10-62HN,1000.057136,203.2891426,243.95
1341,5900.0,81.313,89.90899999999999,5579.97,-24.04,758.03,Rohn State LD10-62HN,1000.057136,203.2891426,381.65
1342,5946.08,85.0,89.90899999999999,5585.46,-23.96,803.78,Rohn State LD10-62HN,1000.057136,203.2891426,
1343,5950.0,85.0,89.90899999999999,5585.81,-23.96,807.68,Rohn State LD10-62HN,1000.057136,203.2891426,121.45
1344,6000.0,85.0,89.90899999999999,5590.16,-23.88,857.49,Rohn State LD10-62HN,1000.057136,203.2891426,215.68
1345,6021.08,85.0,89.90899999999999,5592.0,-23.84,878.49,Rohn State LD10-62HN,1000.057136,203.2891426,
1346,6050.0,87.31299999999999,89.90899999999999,5593.94,-23.8,907.34,Rohn State LD10-62HN,1000.057136,203.2891426,141.74
1347,6089.83,90.5,89.90899999999999,5594.7,-23.74,947.16,Rohn State LD10-62HN,1000.057136,203.2891426,
1348,6100.0,90.5,89.90899999999999,5594.61,-23.72,957.33,Rohn State LD10-62HN,1000.057136,203.2891426,137.93
1349,6150.0,90.5,89.90899999999999,5594.17,-23.64,1007.33,Rohn State LD10-62HN,1000.057136,203.2891426,204.89
1350,6200.0,90.5,89.90899999999999,5593.74,-23.56,1057.32,Rohn State LD10-62HN,1000.057136,203.2891426,148.35
1351,6250.0,90.5,89.90899999999999,5593.3,-23.48,1107.32,Rohn State LD10-62HN,1000.057136,203.2891426,213.71
1352,6300.0,90.5,89.90899999999999,5592.86,-23.4,1157.32,Rohn State LD10-62HN,1000.057136,203.2891426,227.17
1353,6350.0,90.5,89.90899999999999,5592.43,-23.32,1207.32,Rohn State LD10-62HN,1000.057136,203.2891426,209.3
1354,6400.0,90.5,89.90899999999999,5591.99,-23.24,1257.32,Rohn State LD10-62HN,1000.057136,203.2891426,215.18
1355,6450.0,90.5,89.90899999999999,5591.56,-23.16,1307.31,Rohn State LD10-62HN,1000.057136,203.2891426,240.14
1356,6500.0,90.5,89.90899999999999,5591.12,-23.08,1357.31,Rohn State LD10-62HN,1000.057136,203.2891426,180.47
1357,6550.0,90.5,89.90899999999999,5590.68,-23.0,1407.31,Rohn State LD10-62HN,1000.057136,203.2891426,187.21
1358,6600.0,90.5,89.90899999999999,5590.25,-22.93,1457.31,Rohn State LD10-62HN,1000.057136,203.2891426,158.6
1359,6650.0,90.5,89.90899999999999,5589.81,-22.85,1507.31,Rohn State LD10-62HN,1000.057136,203.2891426,184.15
1360,6700.0,90.5,89.90899999999999,5589.37,-22.77,1557.3,Rohn State LD10-62HN,1000.057136,203.2891426,151.8
1361,6750.0,90.5,89.90899999999999,5588.94,-22.69,1607.3,Rohn State LD10-62HN,1000.057136,203.2891426,166.72
1362,6800.0,90.5,89.90899999999999,5588.5,-22.61,1657.3,Rohn State LD10-62HN,1000.057136,203.2891426,236.86
1363,6850.0,90.5,89.90899999999999,5588.07,-22.53,1707.3,Rohn State LD10-62HN,1000.057136,203.2891426,203.82
1364,6900.0,90.5,89.90899999999999,5587.63,-22.45,1757.3,Rohn State LD10-62HN,1000.057136,203.2891426,148.83
1365,6950.0,90.5,89.90899999999999,5587.19,-22.37,1807.29,Rohn State LD10-62HN,1000.057136,203.2891426,209.51
1366,7000.0,90.5,89.90899999999999,5586.76,-22.29,1857.29,Rohn State LD10-62HN,1000.057136,203.2891426,185.61
1367,7050.0,90.5,89.90899999999999,5586.32,-22.21,1907.29,Rohn State LD10-62HN,1000.057136,203.2891426,225.86
1368,7100.0,90.5,89.90899999999999,5585.88,-22.13,1957.29,Rohn State LD10-62HN,1000.057136,203.2891426,213.72
1369,7150.0,90.5,89.90899999999999,5585.45,-22.05,2007.29,Rohn State LD10-62HN,1000.057136,203.2891426,207.49
1370,7200.0,90.5,89.90899999999999,5585.01,-21.97,2057.28,Rohn State LD10-62HN,1000.057136,203.2891426,192.23
1371,7250.0,90.5,89.90899999999999,5584.57,-21.89,2107.28,Rohn State LD10-62HN,1000.057136,203.2891426,180.47
1372,7300.0,90.5,89.90899999999999,5584.14,-21.81,2157.28,Rohn State LD10-62HN,1000.057136,203.2891426,169.08
1373,7350.0,90.5,89.90899999999999,5583.7,-21.74,2207.28,Rohn State LD10-62HN,1000.057136,203.2891426,172.75
1374,7400.0,90.5,89.90899999999999,5583.27,-21.66,2257.28,Rohn State LD10-62HN,1000.057136,203.2891426,171.1
1375,7450.0,90.5,89.90899999999999,5582.83,-21.58,2307.27,Rohn State LD10-62HN,1000.057136,203.2891426,162.17
1376,7500.0,90.5,89.90899999999999,5582.39,-21.5,2357.27,Rohn State LD10-62HN,1000.057136,203.2891426,151.88
1377,7550.0,90.5,89.90899999999999,5581.96,-21.42,2407.27,Rohn State LD10-62HN,1000.057136,203.2891426,141.95
1378,7600.0,90.5,89.90899999999999,5581.52,-21.34,2457.27,Rohn State LD10-62HN,1000.057136,203.2891426,177.99
1379,7650.0,90.5,89.90899999999999,5581.08,-21.26,2507.27,Rohn State LD10-62HN,1000.057136,203.2891426,83.23
1380,7700.0,90.5,89.90899999999999,5580.65,-21.18,2557.26,Rohn State LD10-62HN,1000.057136,203.2891426,130.56
1381,7750.0,90.5,89.90899999999999,5580.21,-21.1,2607.26,Rohn State LD10-62HN,1000.057136,203.2891426,171.05
1382,7800.0,90.5,89.90899999999999,5579.77,-21.02,2657.26,Rohn State LD10-62HN,1000.057136,203.2891426,173.72
1383,7850.0,90.5,89.90899999999999,5579.34,-20.94,2707.26,Rohn State LD10-62HN,1000.057136,203.2891426,181.3
1384,7900.0,90.5,89.90899999999999,5578.9,-20.86,2757.26,Rohn State LD10-62HN,1000.057136,203.2891426,176.69
1385,7950.0,90.5,89.90899999999999,5578.47,-20.78,2807.25,Rohn State LD10-62HN,1000.057136,203.2891426,180.74
1386,8000.0,90.5,89.90899999999999,5578.03,-20.7,2857.25,Rohn State LD10-62HN,1000.057136,203.2891426,169.33
1387,8050.0,90.5,89.90899999999999,5577.59,-20.62,2907.25,Rohn State LD10-62HN,1000.057136,203.2891426,155.11
1388,8100.0,90.5,89.90899999999999,5577.16,-20.55,2957.25,Rohn State LD10-62HN,1000.057136,203.2891426,162.09
1389,8150.0,90.5,89.90899999999999,5576.72,-20.47,3007.25,Rohn State LD10-62HN,1000.057136,203.2891426,168.79
1390,8200.0,90.5,89.90899999999999,5576.28,-20.39,3057.24,Rohn State LD10-62HN,1000.057136,203.2891426,158.83
1391,8250.0,90.5,89.90899999999999,5575.85,-20.31,3107.24,Rohn State LD10-62HN,1000.057136,203.2891426,145.19
1392,8300.0,90.5,89.90899999999999,5575.41,-20.23,3157.24,Rohn State LD10-62HN,1000.057136,203.2891426,169.16
1393,8350.0,90.5,89.90899999999999,5574.98,-20.15,3207.24,Rohn State LD10-62HN,1000.057136,203.2891426,214.03
1394,8400.0,90.5,89.90899999999999,5574.54,-20.07,3257.24,Rohn State LD10-62HN,1000.057136,203.2891426,181.92
1395,8450.0,90.5,89.90899999999999,5574.1,-19.99,3307.23,Rohn State LD10-62HN,1000.057136,203.2891426,312.21
1396,8500.0,90.5,89.90899999999999,5573.67,-19.91,3357.23,Rohn State LD10-62HN,1000.057136,203.2891426,167.98
1397,8550.0,90.5,89.90899999999999,5573.23,-19.83,3407.23,Rohn State LD10-62HN,1000.057136,203.2891426,153.0
1398,8600.0,90.5,89.90899999999999,5572.79,-19.75,3457.23,Rohn State LD10-62HN,1000.057136,203.2891426,158.5
1399,8650.0,90.5,89.90899999999999,5572.36,-19.67,3507.23,Rohn State LD10-62HN,1000.057136,203.2891426,174.4
1400,8700.0,90.5,89.90899999999999,5571.92,-19.59,3557.22,Rohn State LD10-62HN,1000.057136,203.2891426,260.88
1401,8750.0,90.5,89.90899999999999,5571.48,-19.51,3607.22,Rohn State LD10-62HN,1000.057136,203.2891426,323.27
1402,8800.0,90.5,89.90899999999999,5571.05,-19.43,3657.22,Rohn State LD10-62HN,1000.057136,203.2891426,217.19
1403,8850.0,90.5,89.90899999999999,5570.61,-19.36,3707.22,Rohn State LD10-62HN,1000.057136,203.2891426,205.2
1404,8900.0,90.5,89.90899999999999,5570.18,-19.28,3757.22,Rohn State LD10-62HN,1000.057136,203.2891426,180.56
1405,8950.0,90.5,89.90899999999999,5569.74,-19.2,3807.22,Rohn State LD10-62HN,1000.057136,203.2891426,180.65
1406,9000.0,90.5,89.90899999999999,5569.3,-19.12,3857.21,Rohn State LD10-62HN,1000.057136,203.2891426,126.29
1407,9050.0,90.5,89.90899999999999,5568.87,-19.04,3907.21,Rohn State LD10-62HN,1000.057136,203.2891426,180.47
1408,9100.0,90.5,89.90899999999999,5568.43,-18.96,3957.21,Rohn State LD10-62HN,1000.057136,203.2891426,183.42
1409,9150.0,90.5,89.90899999999999,5567.99,-18.88,4007.21,Rohn State LD10-62HN,1000.057136,203.2891426,209.72
1410,9200.0,90.5,89.90899999999999,5567.56,-18.8,4057.21,Rohn State LD10-62HN,1000.057136,203.2891426,130.24
1411,9250.0,90.5,89.90899999999999,5567.12,-18.72,4107.2,Rohn State LD10-62HN,1000.057136,203.2891426,88.67
1412,9300.0,90.5,89.90899999999999,5566.69,-18.64,4157.2,Rohn State LD10-62HN,1000.057136,203.2891426,97.13
1413,9350.0,90.5,89.90899999999999,5566.25,-18.56,4207.2,Rohn State LD10-62HN,1000.057136,203.2891426,121.78
1414,9400.0,90.5,89.90899999999999,5565.81,-18.48,4257.2,Rohn State LD10-62HN,1000.057136,203.2891426,134.86
1415,9450.0,90.5,89.90899999999999,5565.38,-18.4,4307.2,Rohn State LD10-62HN,1000.057136,203.2891426,233.01
1416,9500.0,90.5,89.90899999999999,5564.94,-18.32,4357.19,Rohn State LD10-62HN,1000.057136,203.2891426,165.65
1417,9550.0,90.5,89.90899999999999,5564.5,-18.24,4407.19,Rohn State LD10-62HN,1000.057136,203.2891426,188.47
1418,9600.0,90.5,89.90899999999999,5564.07,-18.17,4457.19,Rohn State LD10-62HN,1000.057136,203.2891426,219.02
1419,9650.0,90.5,89.90899999999999,5563.63,-18.09,4507.19,Rohn State LD10-62HN,1000.057136,203.2891426,235.95
1420,9700.0,90.5,89.90899999999999,5563.19,-18.01,4557.19,Rohn State LD10-62HN,1000.057136,203.2891426,218.75
1421,9750.0,90.5,89.90899999999999,5562.76,-17.93,4607.18,Rohn State LD10-62HN,1000.057136,203.2891426,237.54
1422,9800.0,90.5,89.90899999999999,5562.32,-17.85,4657.18,Rohn State LD10-62HN,1000.057136,203.2891426,200.26
1423,9850.0,90.5,89.90899999999999,5561.89,-17.77,4707.18,Rohn State LD10-62HN,1000.057136,203.2891426,169.81
1424,9900.0,90.5,89.90899999999999,5561.45,-17.69,4757.18,Rohn State LD10-62HN,1000.057136,203.2891426,151.95
1425,9950.0,90.5,89.90899999999999,5561.01,-17.61,4807.18,Rohn State LD10-62HN,1000.057136,203.2891426,142.75
1426,10000.0,90.5,89.90899999999999,5560.58,-17.53,4857.17,Rohn State LD10-62HN,1000.057136,203.2891426,157.14
1427,10050.0,90.5,89.90899999999999,5560.14,-17.45,4907.17,Rohn State LD10-62HN,1000.057136,203.2891426,192.73
1428,10088.99,90.5,89.90899999999999,5559.8,-17.39,4946.16,Rohn State LD10-62HN,1000.057136,203.2891426,
1429,0.0,0.0,0.0,0.0,0.0,0.0,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1430,1400.0,0.0,0.0,1400.0,0.0,0.0,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1431,1450.0,1.0,64.0,1450.0,0.19,0.39,Rohn State LD10-69-1HN,906.4211442,3845.151334,130.0
