,latitude,longitude,elevation,heart,time,slope,distance
10288,44.467461,-111.228487,1973.6,166,2018-09-29 17:07:25+00:00,0.10000000000013642,4.7801673607312255e-05
10289,44.467507,-111.2285,1973.7,166,2018-09-29 17:07:26+00:00,0.0,4.657252408836716e-05
10290,44.467552,-111.228512,1973.7,166,2018-09-29 17:07:27+00:00,0.09999999999990905,4.617358552745292e-05
10291,44.467598,-111.228516,1973.8,166,2018-09-29 17:07:28+00:00,0.0,4.404543108635793e-05
10292,44.467642,-111.228518,1973.8,166,2018-09-29 17:07:29+00:00,0.0,4.60977222915399e-05
10293,44.467688,-111.228521,1973.8,166,2018-09-29 17:07:30+00:00,0.0,4.418144406463191e-05
10294,44.467732,-111.228525,1973.8,167,2018-09-29 17:07:31+00:00,0.0,4.6872166586692955e-05
10295,44.467778,-111.228516,1973.8,167,2018-09-29 17:07:32+00:00,0.0,4.3931765272203995e-05
10296,44.467821,-111.228507,1973.8,167,2018-09-29 17:07:33+00:00,0.0,4.438468203706203e-05
10297,44.467864,-111.228496,1973.8,168,2018-09-29 17:07:34+00:00,0.10000000000013642,3.687817783239958e-05
10298,44.4679,-111.228488,1973.9,168,2018-09-29 17:07:35+00:00,0.0,3.201562118556382e-05
10299,44.467931,-111.22848,1973.9,168,2018-09-29 17:07:36+00:00,0.0,4.080441152662057e-05
10300,44.46797,-111.228468,1973.9,169,2018-09-29 17:07:37+00:00,0.0,3.710795063337625e-05
10301,44.468006,-111.228459,1973.9,169,2018-09-29 17:07:38+00:00,0.0,3.8327535793292506e-05
10302,44.468043,-111.228449,1973.9,169,2018-09-29 17:07:39+00:00,0.0,3.1016124836748905e-05
10303,44.468072,-111.228438,1973.9,169,2018-09-29 17:07:40+00:00,0.0,4.8010415537662604e-05
10304,44.468111,-111.22841,1973.9,169,2018-09-29 17:07:41+00:00,0.0,5.608029956610759e-05
10305,44.468154,-111.228374,1973.9,169,2018-09-29 17:07:42+00:00,0.0,5.4451813563438735e-05
10306,44.468193,-111.228336,1973.9,169,2018-09-29 17:07:43+00:00,0.0,6.0141499814166406e-05
10307,44.468237,-111.228295,1973.9,169,2018-09-29 17:07:44+00:00,0.0,5.700877125311027e-05
10308,44.468282,-111.22826,1973.9,169,2018-09-29 17:07:45+00:00,0.0,8.386894538975943e-05
10309,44.468347,-111.228207,1973.9,169,2018-09-29 17:07:46+00:00,0.0,4.539823785121286e-05
10310,44.468392,-111.228201,1973.9,169,2018-09-29 17:07:47+00:00,0.09999999999990905,6.747592163200135e-05
10311,44.468459,-111.228193,1974.0,169,2018-09-29 17:07:48+00:00,0.0,6.640030119850304e-05
10312,44.468512,-111.228153,1974.0,168,2018-09-29 17:07:49+00:00,0.09999999999990905,6.694027189148771e-05
10313,44.468577,-111.228137,1974.1,168,2018-09-29 17:07:50+00:00,0.10000000000013642,5.360037313212056e-05
10314,44.468629,-111.228124,1974.2,168,2018-09-29 17:07:51+00:00,0.0,4.825971404635276e-05
10315,44.468677,-111.228119,1974.2,167,2018-09-29 17:07:52+00:00,0.09999999999990905,4.494441010473176e-05
10316,44.468719,-111.228135,1974.3,167,2018-09-29 17:07:53+00:00,0.20000000000004547,6.324555319737816e-05
10317,44.468771,-111.228099,1974.5,165,2018-09-29 17:07:55+00:00,0.09999999999990905,5.115662225625755e-05
10318,44.468822,-111.228095,1974.6,164,2018-09-29 17:07:56+00:00,0.20000000000004547,3.9051248373915486e-05
10319,44.468861,-111.228097,1974.8,162,2018-09-29 17:07:57+00:00,0.40000000000009095,7.513321502600946e-05
10320,44.468928,-111.228063,1975.2,162,2018-09-29 17:07:58+00:00,0.20000000000004547,5.502726597603008e-05
10321,44.46898,-111.228045,1975.4,161,2018-09-29 17:07:59+00:00,0.09999999999990905,5.192301994463571e-05
10322,44.468966,-111.228095,1975.5,161,2018-09-29 17:08:01+00:00,0.20000000000004547,6.319810123469368e-05
10323,44.469029,-111.22809,1975.7,161,2018-09-29 17:08:02+00:00,0.0,4.0199502481971877e-05
10324,44.469069,-111.228086,1975.7,161,2018-09-29 17:08:03+00:00,0.0,6.630987860464739e-05
10325,44.469095,-111.228147,1975.7,162,2018-09-29 17:08:04+00:00,0.09999999999990905,6.576473218455772e-05
10326,44.469142,-111.228193,1975.8,163,2018-09-29 17:08:05+00:00,0.0,5.8600341294334355e-05
10327,44.469195,-111.228218,1975.8,163,2018-09-29 17:08:06+00:00,0.0,7.218032972808631e-05
10328,44.469266,-111.228205,1975.8,164,2018-09-29 17:08:07+00:00,0.10000000000013642,6.103277808127669e-05
10329,44.469327,-111.228203,1975.9,164,2018-09-29 17:08:08+00:00,0.0,6.484597134988763e-05
10330,44.469389,-111.228222,1975.9,165,2018-09-29 17:08:09+00:00,0.0,7.523961721923095e-05
10331,44.469395,-111.228297,1975.9,165,2018-09-29 17:08:10+00:00,0.0,4.687216658487386e-05
10332,44.469434,-111.228323,1975.9,165,2018-09-29 17:08:11+00:00,0.0,4.780167361236615e-05
10333,44.469463,-111.228361,1975.9,166,2018-09-29 17:08:12+00:00,0.0,5.0249378104444496e-05
10334,44.4695,-111.228395,1975.9,166,2018-09-29 17:08:13+00:00,0.0,5.0000000004501996e-05
10335,44.469548,-111.228409,1975.9,166,2018-09-29 17:08:14+00:00,0.0,5.3413481440336916e-05
10336,44.46959,-111.228442,1975.9,166,2018-09-29 17:08:15+00:00,-0.10000000000013642,4.9396356144222274e-05
10337,44.469632,-111.228468,1975.8,167,2018-09-29 17:08:16+00:00,0.0,5.3254107822282355e-05
10338,44.469676,-111.228498,1975.8,167,2018-09-29 17:08:17+00:00,-0.09999999999990905,5.53624421443238e-05
10339,44.469728,-111.228517,1975.7,167,2018-09-29 17:08:18+00:00,-0.10000000000013642,5.240229002497619e-05
10340,44.469763,-111.228556,1975.6,167,2018-09-29 17:08:19+00:00,-0.09999999999990905,5.9033888579283743e-05
10341,44.469789,-111.228609,1975.5,167,2018-09-29 17:08:20+00:00,-0.09999999999990905,4.5793012566316043e-05
10342,44.469828,-111.228633,1975.4,167,2018-09-29 17:08:21+00:00,-0.3000000000001819,6.576473218963575e-05
10343,44.469875,-111.228679,1975.1,167,2018-09-29 17:08:22+00:00,-0.2999999999999545,5.0911688242499166e-05
10344,44.469911,-111.228715,1974.8,167,2018-09-29 17:08:23+00:00,-0.2999999999999545,5.445181355848011e-05
10345,44.469949,-111.228754,1974.5,167,2018-09-29 17:08:24+00:00,-0.20000000000004547,4.3416586693527906e-05
10346,44.469983,-111.228781,1974.3,167,2018-09-29 17:08:25+00:00,-0.3999999999998636,6.791170738971208e-05
10347,44.470049,-111.228797,1973.9,167,2018-09-29 17:08:26+00:00,-0.20000000000004547,5.700877125311027e-05
10348,44.470094,-111.228832,1973.7,166,2018-09-29 17:08:27+00:00,-0.20000000000004547,5.748912940766925e-05
10349,44.470138,-111.228869,1973.5,166,2018-09-29 17:08:28+00:00,-0.20000000000004547,5.999999999630745e-05
10350,44.470186,-111.228905,1973.3,166,2018-09-29 17:08:29+00:00,-0.20000000000004547,9.620810776977521e-05
10351,44.470256,-111.228971,1973.1,166,2018-09-29 17:08:30+00:00,-0.3999999999998636,8.591274644004501e-05
10352,44.470322,-111.229026,1972.7,166,2018-09-29 17:08:31+00:00,-0.2999999999999545,5.762811813343783e-05
10353,44.470367,-111.229062,1972.4,166,2018-09-29 17:08:32+00:00,-0.3000000000001819,6.670832032327222e-05
10354,44.470418,-111.229105,1972.1,165,2018-09-29 17:08:33+00:00,-0.2999999999999545,6.700746226947444e-05
10355,44.470471,-111.229146,1971.8,165,2018-09-29 17:08:34+00:00,-0.2999999999999545,8.373768566153122e-05
10356,44.470535,-111.2292,1971.5,164,2018-09-29 17:08:35+00:00,-0.2999999999999545,0.0001076150547091627
10357,44.470594,-111.22929,1971.2,164,2018-09-29 17:08:36+00:00,-0.2999999999999545,8.544003744636474e-05
10358,44.470618,-111.229372,1970.9,164,2018-09-29 17:08:37+00:00,-0.5,0.00012776932339115407
10359,44.470667,-111.22949,1970.4,163,2018-09-29 17:08:38+00:00,-0.5,0.00013923002550451913
10360,44.470744,-111.229606,1969.9,162,2018-09-29 17:08:39+00:00,-0.20000000000004547,9.159148432041262e-05
10361,44.470761,-111.229696,1969.7,161,2018-09-29 17:08:40+00:00,-0.2999999999999545,0.00013382451194469199
10362,44.470816,-111.229818,1969.4,160,2018-09-29 17:08:41+00:00,-0.20000000000004547,0.00010183319695515181
10363,44.470847,-111.229915,1969.2,159,2018-09-29 17:08:42+00:00,-0.10000000000013642,0.00010119288512380414
10364,44.470879,-111.230011,1969.1,159,2018-09-29 17:08:43+00:00,-0.09999999999990905,8.807383265979155e-05
10365,44.470898,-111.230097,1969.0,158,2018-09-29 17:08:44+00:00,-0.20000000000004547,0.00015670673246002446
10366,44.470812,-111.230228,1968.8,158,2018-09-29 17:08:45+00:00,-0.09999999999990905,0.00012169634342000167
10367,44.470799,-111.230349,1968.7,157,2018-09-29 17:08:46+00:00,-0.40000000000009095,0.00011715374514157916
10368,44.470793,-111.230466,1968.3,156,2018-09-29 17:08:47+00:00,-0.3999999999998636,0.0001017889974304145
10369,44.470774,-111.230566,1967.9,156,2018-09-29 17:08:48+00:00,-0.40000000000009095,0.00011000000000649379
10370,44.470774,-111.230676,1967.5,155,2018-09-29 17:08:49+00:00,-0.20000000000004547,7.600657865546642e-05
10371,44.470773,-111.230752,1967.3,155,2018-09-29 17:08:50+00:00,-0.20000000000004547,8.000624976711707e-05
10372,44.470772,-111.230832,1967.1,154,2018-09-29 17:08:51+00:00,-0.09999999999990905,7.900632885987894e-05
10373,44.470771,-111.230911,1967.0,154,2018-09-29 17:08:52+00:00,-0.09999999999990905,0.00010722872749417688
10374,44.470778,-111.231018,1966.9,154,2018-09-29 17:08:53+00:00,0.0,0.00010890362711787365
10375,44.470792,-111.231126,1966.9,153,2018-09-29 17:08:54+00:00,-0.10000000000013642,8.811923739386088e-05
10376,44.470806,-111.231213,1966.8,153,2018-09-29 17:08:55+00:00,-0.20000000000004547,8.811923740789124e-05
10377,44.47082,-111.2313,1966.6,153,2018-09-29 17:08:56+00:00,-0.09999999999990905,7.592759708881046e-05
10378,44.470837,-111.231374,1966.5,153,2018-09-29 17:08:57+00:00,-0.20000000000004547,9.035485598422698e-05
10379,44.470845,-111.231464,1966.3,154,2018-09-29 17:08:58+00:00,-0.09999999999990905,5.830951894478326e-05
10380,44.470851,-111.231522,1966.2,155,2018-09-29 17:08:59+00:00,-0.40000000000009095,0.00010720074626768776
10381,44.470867,-111.231628,1965.8,155,2018-09-29 17:09:00+00:00,-0.3999999999998636,0.00010965856099790143
10382,44.470891,-111.231735,1965.4,156,2018-09-29 17:09:01+00:00,-0.3000000000001819,0.00012728314892035395
10383,44.470915,-111.23186,1965.1,156,2018-09-29 17:09:02+00:00,-0.09999999999990905,0.00010692053123937438
10384,44.470929,-111.231966,1965.0,157,2018-09-29 17:09:03+00:00,-0.09999999999990905,8.464632302212751e-05
10385,44.47095,-111.232048,1964.9,157,2018-09-29 17:09:04+00:00,-0.10000000000013642,8.895504481646227e-05
10386,44.470963,-111.232136,1964.8,157,2018-09-29 17:09:05+00:00,0.0,7.844743464071805e-05
10387,44.470986,-111.232211,1964.8,157,2018-09-29 17:09:06+00:00,0.0,4.472135953749876e-05
10388,44.470994,-111.232255,1964.8,157,2018-09-29 17:09:07+00:00,0.0,8.296987406189251e-05
10389,44.471016,-111.232335,1964.8,157,2018-09-29 17:09:08+00:00,0.0,0.00012390722334580228
10390,44.471069,-111.232447,1964.8,158,2018-09-29 17:09:09+00:00,0.0,8.819297024439919e-05
10391,44.471112,-111.232524,1964.8,158,2018-09-29 17:09:10+00:00,0.0,0.00011049434375054692
10392,44.471159,-111.232624,1964.8,158,2018-09-29 17:09:11+00:00,0.0,0.00010358571330353213
10393,44.471212,-111.232713,1964.8,158,2018-09-29 17:09:12+00:00,0.10000000000013642,6.691038782321294e-05
10394,44.471223,-111.232779,1964.9,158,2018-09-29 17:09:13+00:00,0.0,4.884669896527002e-05
10395,44.471242,-111.232824,1964.9,159,2018-09-29 17:09:14+00:00,0.0,6.603786792713074e-05
10396,44.471277,-111.23288,1964.9,159,2018-09-29 17:09:15+00:00,0.1999999999998181,9.433981132520414e-05
10397,44.471311,-111.232968,1965.1,159,2018-09-29 17:09:16+00:00,0.3000000000001819,9.712878049247314e-05
10398,44.471358,-111.233053,1965.4,159,2018-09-29 17:09:17+00:00,0.2999999999999545,8.40773453377086e-05
10399,44.471396,-111.233128,1965.7,160,2018-09-29 17:09:18+00:00,0.3999999999998636,9.141662869388358e-05
10400,44.471427,-111.233214,1966.1,159,2018-09-29 17:09:19+00:00,0.3000000000001819,7.602631123370349e-05
10401,44.471461,-111.233282,1966.4,159,2018-09-29 17:09:20+00:00,0.1999999999998181,7.424957912186249e-05
10402,44.471514,-111.233334,1966.6,160,2018-09-29 17:09:21+00:00,0.10000000000013642,5.860034129093929e-05
10403,44.471539,-111.233387,1966.7,160,2018-09-29 17:09:22+00:00,0.0,7.632168761760221e-05
10404,44.471567,-111.233458,1966.7,160,2018-09-29 17:09:23+00:00,0.09999999999990905,8.062257748918717e-05
10405,44.471607,-111.233528,1966.8,161,2018-09-29 17:09:24+00:00,0.0,9.489467846182598e-05
10406,44.47169,-111.233574,1966.8,161,2018-09-29 17:09:25+00:00,0.10000000000013642,7.349829929971523e-05
10407,44.471731,-111.233635,1966.9,161,2018-09-29 17:09:26+00:00,0.0,7.076722404945874e-05
10408,44.471783,-111.233683,1966.9,162,2018-09-29 17:09:27+00:00,0.0,7.340980860555742e-05
10409,44.471828,-111.233741,1966.9,162,2018-09-29 17:09:28+00:00,0.0,6.989277502879177e-05
10410,44.471867,-111.233799,1966.9,162,2018-09-29 17:09:29+00:00,0.0,4.204759207240505e-05
10411,44.471885,-111.233837,1966.9,162,2018-09-29 17:09:30+00:00,0.09999999999990905,9.295697929875809e-05
10412,44.471956,-111.233897,1967.0,162,2018-09-29 17:09:31+00:00,0.0,7.854934754939232e-05
10413,44.471997,-111.233964,1967.0,162,2018-09-29 17:09:32+00:00,0.0,7.310950690309068e-05
10414,44.472044,-111.23402,1967.0,163,2018-09-29 17:09:33+00:00,0.0,5.672741842256664e-05
10415,44.472087,-111.234057,1967.0,164,2018-09-29 17:09:34+00:00,0.0,5.517245688808416e-05
10416,44.472127,-111.234095,1967.0,164,2018-09-29 17:09:35+00:00,0.0,6.809552115102078e-05
10417,44.472161,-111.234154,1967.0,165,2018-09-29 17:09:36+00:00,0.0,5.953990258586332e-05
10418,44.47222,-111.234162,1967.0,165,2018-09-29 17:09:37+00:00,0.0,6.220128616527492e-05
10419,44.47227,-111.234199,1967.0,165,2018-09-29 17:09:38+00:00,0.0,9.724710792561256e-05
10420,44.472319,-111.234283,1967.0,165,2018-09-29 17:09:39+00:00,0.0,7.379024324913866e-05
10421,44.472352,-111.234349,1967.0,165,2018-09-29 17:09:40+00:00,0.0,0.00010242070103329096
10422,44.472369,-111.23445,1967.0,165,2018-09-29 17:09:41+00:00,0.0,6.484597135536632e-05
10423,44.472398,-111.234508,1967.0,166,2018-09-29 17:09:42+00:00,0.0,8.2975900111146e-05
10424,44.472416,-111.234589,1967.0,166,2018-09-29 17:09:43+00:00,0.0,0.00010096038826874992
10425,44.472444,-111.234686,1967.0,166,2018-09-29 17:09:44+00:00,0.0,9.291393868305259e-05
10426,44.472457,-111.234778,1967.0,166,2018-09-29 17:09:45+00:00,0.0,3.748332961978674e-05
10427,44.472463,-111.234815,1967.0,166,2018-09-29 17:09:46+00:00,0.0,4.1976183720907464e-05
10428,44.472472,-111.234856,1967.0,166,2018-09-29 17:09:47+00:00,0.0,8.702298547695916e-05
10429,44.472474,-111.234943,1967.0,166,2018-09-29 17:09:48+00:00,0.0,3.275667870847741e-05
10430,44.472446,-111.23496,1967.0,166,2018-09-29 17:09:49+00:00,0.0,5.1478150699052355e-05
10431,44.472425,-111.235007,1967.0,166,2018-09-29 17:09:50+00:00,0.0,6.132699242684558e-05
10432,44.4724,-111.235063,1967.0,166,2018-09-29 17:09:51+00:00,0.0,6.760177513199565e-05
10433,44.472367,-111.235122,1967.0,166,2018-09-29 17:09:52+00:00,0.0,7.800000000092775e-05
10434,44.472337,-111.235194,1967.0,166,2018-09-29 17:09:53+00:00,0.0,8.683317337838199e-05
10435,44.472295,-111.23527,1967.0,166,2018-09-29 17:09:54+00:00,0.0,8.319855767480301e-05
10436,44.472276,-111.235351,1967.0,166,2018-09-29 17:09:55+00:00,0.0,8.302409289240771e-05
10437,44.472274,-111.235434,1967.0,166,2018-09-29 17:09:56+00:00,0.0,7.409453420640809e-05
10438,44.472247,-111.235503,1967.0,166,2018-09-29 17:09:57+00:00,0.0,9.847842404356205e-05
10439,44.47223,-111.2356,1967.0,166,2018-09-29 17:09:58+00:00,0.0,8.657944328408031e-05
10440,44.47222,-111.235686,1967.0,166,2018-09-29 17:09:59+00:00,0.09999999999990905,6.403124237467862e-05
10441,44.47218,-111.235736,1967.1,166,2018-09-29 17:10:00+00:00,0.0,4.1036569059379694e-05
10442,44.47215,-111.235764,1967.1,166,2018-09-29 17:10:01+00:00,0.10000000000013642,0.00010704204781284142
10443,44.472153,-111.235871,1967.2,165,2018-09-29 17:10:02+00:00,0.0,6.612866246883325e-05
10444,44.47213,-111.235933,1967.2,165,2018-09-29 17:10:03+00:00,0.09999999999990905,6.708203932849164e-05
10445,44.472118,-111.235999,1967.3,165,2018-09-29 17:10:04+00:00,0.10000000000013642,6.35059052346521e-05
10446,44.47211,-111.236062,1967.4,165,2018-09-29 17:10:05+00:00,0.09999999999990905,5.7008771253110266e-05
10447,44.472109,-111.236119,1967.5,165,2018-09-29 17:10:06+00:00,0.09999999999990905,5.200961449248239e-05
10448,44.472108,-111.236171,1967.6,166,2018-09-29 17:10:07+00:00,0.10000000000013642,5.8215118307136464e-05
10449,44.472113,-111.236229,1967.7,166,2018-09-29 17:10:08+00:00,0.09999999999990905,4.850773135102276e-05
10450,44.472125,-111.236276,1967.8,166,2018-09-29 17:10:09+00:00,0.2999999999999545,5.1195702946441405e-05
10451,44.472136,-111.236326,1968.1,166,2018-09-29 17:10:10+00:00,0.40000000000009095,5.707013229435487e-05
10452,44.472147,-111.236382,1968.5,166,2018-09-29 17:10:11+00:00,0.599999999999909,7.003570517562758e-05
10453,44.472159,-111.236451,1969.1,165,2018-09-29 17:10:13+00:00,0.3000000000001819,6.413267497758255e-05
10454,44.472171,-111.236514,1969.4,166,2018-09-29 17:10:15+00:00,0.2999999999999545,5.263078946583809e-05
10455,44.472184,-111.236565,1969.7,167,2018-09-29 17:10:17+00:00,0.599999999999909,6.592419890183741e-05
10456,44.472195,-111.23663,1970.3,168,2018-09-29 17:10:19+00:00,0.5,6.400781201791718e-05
10457,44.472194,-111.236694,1970.8,168,2018-09-29 17:10:21+00:00,0.20000000000004547,6.606814664050668e-05
10458,44.472191,-111.23676,1971.0,169,2018-09-29 17:10:23+00:00,0.20000000000004547,6.905070600506668e-05
10459,44.472203,-111.236828,1971.2,170,2018-09-29 17:10:25+00:00,0.20000000000004547,7.102112361182837e-05
10460,44.472215,-111.236898,1971.4,171,2018-09-29 17:10:27+00:00,0.1999999999998181,3.832753579718564e-05
10461,44.47222,-111.236936,1971.6,171,2018-09-29 17:10:28+00:00,0.20000000000004547,7.00642562161963e-05
10462,44.472223,-111.237006,1971.8,171,2018-09-29 17:10:30+00:00,0.20000000000004547,6.0000000004833964e-05
10463,44.472223,-111.237066,1972.0,172,2018-09-29 17:10:32+00:00,0.599999999999909,6.918092222215823e-05
10464,44.472228,-111.237135,1972.6,172,2018-09-29 17:10:34+00:00,0.5,6.438167441979579e-05
10465,44.472235,-111.237199,1973.1,172,2018-09-29 17:10:36+00:00,0.3000000000001819,3.8327535786433186e-05
10466,44.472245,-111.237236,1973.4,172,2018-09-29 17:10:37+00:00,0.1999999999998181,6.168468206134035e-05
10467,44.472266,-111.237294,1973.6,173,2018-09-29 17:10:39+00:00,0.20000000000004547,5.3150729060491344e-05
10468,44.472277,-111.237346,1973.8,174,2018-09-29 17:10:41+00:00,0.20000000000004547,5.0803543184906554e-05
10469,44.472286,-111.237396,1974.0,175,2018-09-29 17:10:43+00:00,0.40000000000009095,5.5317266736653645e-05
10470,44.472298,-111.23745,1974.4,175,2018-09-29 17:10:45+00:00,0.5,5.3851648081841065e-05
10471,44.472312,-111.237502,1974.9,176,2018-09-29 17:10:47+00:00,0.3999999999998636,5.797413216263399e-05
10472,44.472327,-111.237558,1975.3,177,2018-09-29 17:10:49+00:00,0.20000000000004547,4.90306026818286e-05
10473,44.472337,-111.237606,1975.5,177,2018-09-29 17:10:51+00:00,0.20000000000004547,4.6010868278957504e-05
10474,44.472336,-111.237652,1975.7,177,2018-09-29 17:10:53+00:00,0.09999999999990905,5.208646656901061e-05
10475,44.472333,-111.237704,1975.8,177,2018-09-29 17:10:55+00:00,0.20000000000004547,4.8041648604646374e-05
10476,44.472335,-111.237752,1976.0,178,2018-09-29 17:10:57+00:00,0.09999999999990905,5.643580423837695e-05
10477,44.472342,-111.237808,1976.1,178,2018-09-29 17:10:59+00:00,0.20000000000004547,6.103277808104385e-05
10478,44.472344,-111.237869,1976.3,178,2018-09-29 17:11:01+00:00,0.40000000000009095,6.220128616024866e-05
10479,44.472349,-111.237931,1976.7,177,2018-09-29 17:11:03+00:00,0.5,5.4147945474086245e-05
10480,44.472353,-111.237985,1977.2,177,2018-09-29 17:11:05+00:00,0.3999999999998636,4.7042533954367376e-05
10481,44.472351,-111.238032,1977.6,177,2018-09-29 17:11:07+00:00,0.5,6.400781201791718e-05
10482,44.472352,-111.238096,1978.1,177,2018-09-29 17:11:09+00:00,0.3000000000001819,5.37587202308063e-05
10483,44.472361,-111.238149,1978.4,177,2018-09-29 17:11:11+00:00,0.3999999999998636,5.300943311535882e-05
10484,44.472392,-111.238192,1978.8,177,2018-09-29 17:11:13+00:00,0.7000000000000455,4.8836461788960056e-05
10485,44.47244,-111.238201,1979.5,177,2018-09-29 17:11:15+00:00,1.2999999999999545,5.2801515129957406e-05
10486,44.472488,-111.238179,1980.8,177,2018-09-29 17:11:17+00:00,0.2999999999999545,5.903388858000592e-05
10487,44.472534,-111.238142,1981.1,177,2018-09-29 17:11:19+00:00,0.3000000000001819,6.184658438459469e-05
10488,44.472582,-111.238103,1981.4,176,2018-09-29 17:11:21+00:00,0.3999999999998636,3.420526274326618e-05
10489,44.472609,-111.238082,1981.8,176,2018-09-29 17:11:22+00:00,0.2999999999999545,3.1400636942244835e-05
10490,44.472634,-111.238063,1982.1,176,2018-09-29 17:11:23+00:00,0.40000000000009095,5.936328831477206e-05
10491,44.472684,-111.238031,1982.5,176,2018-09-29 17:11:25+00:00,0.09999999999990905,2.968164416121624e-05
10492,44.472709,-111.238015,1982.6,176,2018-09-29 17:11:26+00:00,0.20000000000004547,5.110772935559409e-05
10493,44.472753,-111.237989,1982.8,175,2018-09-29 17:11:28+00:00,0.10000000000013642,3.3615472626142185e-05
10494,44.472784,-111.238002,1982.9,173,2018-09-29 17:11:40+00:00,0.09999999999990905,2.927456234012438e-05
10495,44.472813,-111.237998,1983.0,172,2018-09-29 17:11:42+00:00,0.20000000000004547,4.085339643005829e-05
10496,44.472851,-111.237983,1983.2,172,2018-09-29 17:11:44+00:00,0.09999999999990905,5.239274758844747e-05
10497,44.472902,-111.237971,1983.3,172,2018-09-29 17:11:46+00:00,0.2999999999999545,5.234500931679337e-05
10498,44.472954,-111.237965,1983.6,172,2018-09-29 17:11:48+00:00,0.20000000000004547,5.1156622249173875e-05
10499,44.473005,-111.237961,1983.8,171,2018-09-29 17:11:50+00:00,0.5,4.925444142135436e-05
10500,44.473054,-111.237956,1984.3,170,2018-09-29 17:11:52+00:00,0.5,4.7169905661547623e-05
10501,44.473101,-111.237952,1984.8,170,2018-09-29 17:11:54+00:00,0.20000000000004547,4.8041648597251295e-05
10502,44.473149,-111.237954,1985.0,170,2018-09-29 17:11:56+00:00,0.2999999999999545,4.704253394726837e-05
10503,44.473196,-111.237956,1985.3,170,2018-09-29 17:11:58+00:00,0.2999999999999545,4.9365980185776775e-05
10504,44.473245,-111.237962,1985.6,169,2018-09-29 17:12:00+00:00,0.5,5.314132102295456e-05
10505,44.473295,-111.23798,1986.1,169,2018-09-29 17:12:02+00:00,0.3000000000001819,2.720294101826945e-05
10506,44.473321,-111.237988,1986.4,169,2018-09-29 17:12:03+00:00,0.3999999999998636,2.7459060438618532e-05
10507,44.473348,-111.237993,1986.8,168,2018-09-29 17:12:04+00:00,0.20000000000004547,2.906888370499129e-05
10508,44.473377,-111.237995,1987.0,168,2018-09-29 17:12:05+00:00,0.09999999999990905,2.7073972743866695e-05
10509,44.473404,-111.237997,1987.1,168,2018-09-29 17:12:06+00:00,0.3000000000001819,5.217278984227375e-05
10510,44.473455,-111.238008,1987.4,168,2018-09-29 17:12:08+00:00,0.2999999999999545,5.375872022195073e-05
10511,44.473506,-111.238025,1987.7,168,2018-09-29 17:12:10+00:00,0.2999999999999545,5.000000000165983e-05
10512,44.473554,-111.238039,1988.0,169,2018-09-29 17:12:12+00:00,0.599999999999909,5.124451189987659e-05
10513,44.473603,-111.238054,1988.6,169,2018-09-29 17:12:14+00:00,0.7000000000000455,4.8466483263233345e-05
10514,44.473648,-111.238072,1989.3,170,2018-09-29 17:12:16+00:00,0.20000000000004547,4.770744176739804e-05
10515,44.473688,-111.238098,1989.5,170,2018-09-29 17:12:18+00:00,0.2999999999999545,5.008991914610857e-05
10516,44.473733,-111.23812,1989.8,170,2018-09-29 17:12:20+00:00,0.20000000000004547,4.933558553088248e-05
10517,44.47378,-111.238135,1990.0,171,2018-09-29 17:12:22+00:00,0.7000000000000455,4.753945729735785e-05
10518,44.473824,-111.238153,1990.7,171,2018-09-29 17:12:24+00:00,0.5,4.687216658487386e-05
10519,44.473863,-111.238179,1991.2,171,2018-09-29 17:12:26+00:00,0.2999999999999545,4.695742752968994e-05
10520,44.473905,-111.2382,1991.5,171,2018-09-29 17:12:28+00:00,0.2999999999999545,4.903060268588631e-05
10521,44.473953,-111.23821,1991.8,171,2018-09-29 17:12:30+00:00,0.20000000000004547,4.9010203016689594e-05
10522,44.474002,-111.238211,1992.0,171,2018-09-29 17:12:32+00:00,0.20000000000004547,4.500000000007276e-05
10523,44.474047,-111.238211,1992.2,172,2018-09-29 17:12:34+00:00,0.599999999999909,4.6010868286215675e-05
10524,44.474093,-111.23821,1992.8,172,2018-09-29 17:12:36+00:00,0.5,4.527692569093466e-05
10525,44.474138,-111.238205,1993.3,172,2018-09-29 17:12:38+00:00,0.40000000000009095,4.7801673607312255e-05
10526,44.474184,-111.238192,1993.7,173,2018-09-29 17:12:40+00:00,0.2999999999999545,4.964876635196147e-05
10527,44.474231,-111.238176,1994.0,173,2018-09-29 17:12:42+00:00,0.09999999999990905,4.7434164899606475e-05
10528,44.474276,-111.238161,1994.1,173,2018-09-29 17:12:44+00:00,0.20000000000004547,4.8754486970574224e-05
10529,44.47432,-111.23814,1994.3,173,2018-09-29 17:12:46+00:00,0.20000000000004547,5.500000000324689e-05
10530,44.474364,-111.238107,1994.5,174,2018-09-29 17:12:48+00:00,0.20000000000004547,5.590169943210546e-05
10531,44.474402,-111.238066,1994.7,174,2018-09-29 17:12:50+00:00,0.5,5.630275304868602e-05
10532,44.474433,-111.238019,1995.2,174,2018-09-29 17:12:52+00:00,0.5,5.9169248770428006e-05
10533,44.474463,-111.237968,1995.7,174,2018-09-29 17:12:54+00:00,0.20000000000004547,7.000714248488643e-05
10534,44.474489,-111.237903,1995.9,174,2018-09-29 17:12:56+00:00,0.2999999999999545,6.676076693097698e-05
